Date,Province/State,Country,Continent,Lat,Long,Total_Confirmed,Total_Deaths,Total_Recovered,New_Confirmed,New_Deaths,New_Recovered
2020-01-28,Angola,Angola,Africa,-11.2027,17.8739,0,0,0,0,0,0
2020-01-28,Antigua and Barbuda,Antigua and Barbuda,Americas,17.0608,-61.7964,0,0,0,0,0,0
2020-01-28,Argentina,Argentina,Americas,-38.4161,-63.6167,0,0,0,0,0,0
2020-01-28,Armenia,Armenia,Asia,40.0691,45.0382,0,0,0,0,0,0
2020-01-28,Australian Capital Territory,Australia,Oceania,-35.4735,149.0124,0,0,0,0,0,0
2020-01-28,New South Wales,Australia,Oceania,-33.8688,151.2093,4,0,0,0,0,0
2020-01-28,Northern Territory,Australia,Oceania,-12.4634,130.8456,0,0,0,0,0,0
2020-01-28,Queensland,Australia,Oceania,-28.0167,153.4,0,0,0,0,0,0
2020-01-28,South Australia,Australia,Oceania,-34.9285,138.6007,0,0,0,0,0,0
2020-01-28,Tasmania,Australia,Oceania,-41.4545,145.9707,0,0,0,0,0,0
2020-01-28,Victoria,Australia,Oceania,-37.8136,144.9631,1,0,0,0,0,0
2020-01-28,Western Australia,Australia,Oceania,-31.9505,115.8605,0,0,0,0,0,0
2020-01-28,Austria,Austria,Europe,47.5162,14.5501,0,0,0,0,0,0
2020-01-28,Azerbaijan,Azerbaijan,Asia,40.1431,47.5769,0,0,0,0,0,0
2020-01-28,Bahamas,Bahamas,Americas,25.0343,-77.3963,0,0,0,0,0,0
2020-01-28,Bahrain,Bahrain,Asia,26.0275,50.55,0,0,0,0,0,0
2020-01-28,Bangladesh,Bangladesh,Asia,23.685,90.3563,0,0,0,0,0,0
2020-01-28,Barbados,Barbados,Americas,13.1939,-59.5432,0,0,0,0,0,0
2020-01-28,Belarus,Belarus,Europe,53.7098,27.9534,0,0,0,0,0,0
2020-01-28,Belgium,Belgium,Europe,50.8333,4.0,0,0,0,0,0,0
2020-01-28,Benin,Benin,Africa,9.3077,2.3158,0,0,0,0,0,0
2020-01-28,Bhutan,Bhutan,Asia,27.5142,90.4336,0,0,0,0,0,0
2020-01-28,Bolivia,Bolivia,Americas,-16.2902,-63.5887,0,0,0,0,0,0
2020-01-28,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe,43.9159,17.6791,0,0,0,0,0,0
2020-01-28,Brazil,Brazil,Americas,-14.235,-51.9253,0,0,0,0,0,0
2020-01-28,Brunei,Brunei,Asia,4.5353,114.7277,0,0,0,0,0,0
2020-01-28,Bulgaria,Bulgaria,Europe,42.7339,25.4858,0,0,0,0,0,0
2020-01-28,Burkina Faso,Burkina Faso,Africa,12.2383,-1.5616,0,0,0,0,0,0
2020-01-28,Cabo Verde,Cabo Verde,Africa,16.5388,-23.0418,0,0,0,0,0,0
2020-01-28,Cambodia,Cambodia,Asia,11.55,104.9167,1,0,0,0,0,0
2020-01-28,Cameroon,Cameroon,Africa,3.8480000000000003,11.5021,0,0,0,0,0,0
2020-01-28,Alberta,Canada,Americas,53.9333,-116.5765,0,0,0,0,0,0
2020-01-28,British Columbia,Canada,Americas,49.2827,-123.1207,1,0,0,1,0,0
2020-01-28,Grand Princess,Canada,Americas,37.6489,-122.6655,0,0,0,0,0,0
2020-01-28,Manitoba,Canada,Americas,53.7609,-98.8139,0,0,0,0,0,0
2020-01-28,New Brunswick,Canada,Americas,46.5653,-66.4619,0,0,0,0,0,0
2020-01-28,Newfoundland and Labrador,Canada,Americas,53.1355,-57.6604,0,0,0,0,0,0
2020-01-28,Nova Scotia,Canada,Americas,44.681999999999995,-63.7443,0,0,0,0,0,0
2020-01-28,Ontario,Canada,Americas,51.2538,-85.3232,1,0,0,0,0,0
2020-01-28,Prince Edward Island,Canada,Americas,46.5107,-63.4168,0,0,0,0,0,0
2020-01-28,Quebec,Canada,Americas,52.9399,-73.5491,0,0,0,0,0,0
2020-01-28,Saskatchewan,Canada,Americas,52.9399,-106.4509,0,0,0,0,0,0
2020-01-28,Central African Republic,Central African Republic,Africa,6.6111,20.9394,0,0,0,0,0,0
2020-01-28,Chad,Chad,Africa,15.4542,18.7322,0,0,0,0,0,0
2020-01-28,Chile,Chile,Americas,-35.6751,-71.543,0,0,0,0,0,0
2020-01-28,Anhui,China,Asia,31.8257,117.2264,106,0,0,36,0,0
2020-01-28,Beijing,China,Asia,40.1824,116.4142,91,1,4,11,0,2
2020-01-28,Chongqing,China,Asia,30.0572,107.874,132,0,0,22,0,0
2020-01-28,Fujian,China,Asia,26.0789,117.9874,80,0,0,21,0,0
2020-01-28,Gansu,China,Asia,37.8099,101.0583,19,0,0,5,0,0
2020-01-28,Guangdong,China,Asia,23.3417,113.4244,207,0,4,56,0,0
2020-01-28,Guangxi,China,Asia,23.8298,108.7881,51,0,2,5,0,2
2020-01-28,Guizhou,China,Asia,26.8154,106.8748,9,0,0,2,0,0
2020-01-28,Hainan,China,Asia,19.1959,109.7453,40,1,0,7,0,0
2020-01-28,Hebei,China,Asia,39.549,116.1306,33,1,0,15,0,0
2020-01-28,Heilongjiang,China,Asia,47.861999999999995,127.7615,33,1,0,12,0,0
2020-01-28,Henan,China,Asia,33.882,113.61399999999999,168,1,0,40,0,0
2020-01-28,Hong Kong,China,Asia,22.3,114.2,8,0,0,0,0,0
2020-01-28,Hubei,China,Asia,30.9756,112.2707,3554,125,80,2131,49,35
2020-01-28,Hunan,China,Asia,27.6104,111.7088,143,0,0,43,0,0
2020-01-28,Inner Mongolia,China,Asia,44.0935,113.9448,15,0,0,4,0,0
2020-01-28,Jiangsu,China,Asia,32.9711,119.455,70,0,1,23,0,0
2020-01-28,Jiangxi,China,Asia,27.614,115.7221,109,0,3,37,0,1
2020-01-28,Jilin,China,Asia,43.6661,126.1923,8,0,0,2,0,0
2020-01-28,Liaoning,China,Asia,41.2956,122.6085,34,0,0,7,0,0
2020-01-28,Macau,China,Asia,22.1667,113.55,7,0,0,1,0,0
2020-01-28,Ningxia,China,Asia,37.2692,106.1655,11,0,0,4,0,0
2020-01-28,Qinghai,China,Asia,35.7452,95.9956,6,0,0,0,0,0
2020-01-28,Shaanxi,China,Asia,35.1917,108.8701,46,0,0,11,0,0
2020-01-28,Shandong,China,Asia,36.3427,118.1498,95,0,0,20,0,0
2020-01-28,Shanghai,China,Asia,31.201999999999998,121.4491,66,1,4,13,0,1
2020-01-28,Shanxi,China,Asia,37.5777,112.2922,27,0,0,14,0,0
2020-01-28,Sichuan,China,Asia,30.6171,102.7103,90,0,0,21,0,0
2020-01-28,Tianjin,China,Asia,39.3054,117.323,24,0,0,1,0,0
2020-01-28,Tibet,China,Asia,31.6927,88.0924,0,0,0,0,0,0
2020-01-28,Xinjiang,China,Asia,41.1129,85.2401,10,0,0,5,0,0
2020-01-28,Yunnan,China,Asia,24.974,101.48700000000001,44,0,0,18,0,0
2020-01-28,Zhejiang,China,Asia,29.1832,120.0934,173,0,3,45,0,2
2020-01-28,Colombia,Colombia,Americas,4.5709,-74.2973,0,0,0,0,0,0
2020-01-28,Congo (Brazzaville),Congo (Brazzaville),Africa,-4.0383,21.7587,0,0,0,0,0,0
2020-01-28,Congo (Kinshasa),Congo (Kinshasa),Africa,-4.0383,21.7587,0,0,0,0,0,0
2020-01-28,Costa Rica,Costa Rica,Americas,9.7489,-83.7534,0,0,0,0,0,0
2020-01-28,Cote d'Ivoire,Cote d'Ivoire,Africa,7.54,-5.5471,0,0,0,0,0,0
2020-01-28,Croatia,Croatia,Europe,45.1,15.2,0,0,0,0,0,0
2020-01-28,Diamond Princess,Diamond Princess,nan,0.0,0.0,0,0,0,0,0,0
2020-01-28,Cuba,Cuba,Americas,22.0,-80.0,0,0,0,0,0,0
2020-01-28,Cyprus,Cyprus,Asia,35.1264,33.4299,0,0,0,0,0,0
2020-01-28,Czechia,Czechia,Europe,49.8175,15.472999999999999,0,0,0,0,0,0
2020-01-28,Faroe Islands,Denmark,Europe,61.8926,-6.9118,0,0,0,0,0,0
2020-01-28,Greenland,Denmark,Europe,71.7069,-42.6043,0,0,0,0,0,0
2020-01-28,Denmark,Denmark,Europe,56.2639,9.5018,0,0,0,0,0,0
2020-01-28,Djibouti,Djibouti,Africa,11.8251,42.5903,0,0,0,0,0,0
2020-01-28,Dominican Republic,Dominican Republic,Americas,18.7357,-70.1627,0,0,0,0,0,0
2020-01-28,Ecuador,Ecuador,Americas,-1.8312,-78.1834,0,0,0,0,0,0
2020-01-28,Egypt,Egypt,Africa,26.0,30.0,0,0,0,0,0,0
2020-01-28,El Salvador,El Salvador,Americas,13.7942,-88.8965,0,0,0,0,0,0
2020-01-28,Equatorial Guinea,Equatorial Guinea,Africa,1.5,10.0,0,0,0,0,0,0
2020-01-28,Eritrea,Eritrea,Africa,15.1794,39.7823,0,0,0,0,0,0
2020-01-28,Estonia,Estonia,Europe,58.5953,25.0136,0,0,0,0,0,0
2020-01-28,Eswatini,Eswatini,Africa,-26.5225,31.4659,0,0,0,0,0,0
2020-01-28,Ethiopia,Ethiopia,Africa,9.145,40.4897,0,0,0,0,0,0
2020-01-28,Fiji,Fiji,Oceania,-17.7134,178.065,0,0,0,0,0,0
2020-01-28,Finland,Finland,Europe,64.0,26.0,0,0,0,0,0,0
2020-01-28,French Guiana,France,Europe,3.9339,-53.1258,0,0,0,0,0,0
2020-01-28,French Polynesia,France,Europe,-17.6797,149.4068,0,0,0,0,0,0
2020-01-28,Guadeloupe,France,Europe,16.25,-61.5833,0,0,0,0,0,0
2020-01-28,Mayotte,France,Europe,-12.8275,45.1662,0,0,0,0,0,0
2020-01-28,New Caledonia,France,Europe,-20.9043,165.618,0,0,0,0,0,0
2020-01-28,Reunion,France,Europe,-21.1351,55.2471,0,0,0,0,0,0
2020-01-28,Saint Barthelemy,France,Europe,17.9,-62.8333,0,0,0,0,0,0
2020-01-28,St Martin,France,Europe,18.0708,-63.0501,0,0,0,0,0,0
2020-01-28,Martinique,France,Europe,14.6415,-61.0242,0,0,0,0,0,0
2020-01-28,France,France,Europe,46.2276,2.2137,4,0,0,1,0,0
2020-01-28,Gabon,Gabon,Africa,-0.8037,11.6094,0,0,0,0,0,0
2020-01-28,Gambia,Gambia,Africa,13.4432,-15.3101,0,0,0,0,0,0
2020-01-28,Georgia,Georgia,Asia,42.3154,43.3569,0,0,0,0,0,0
2020-01-28,Germany,Germany,Europe,51.0,9.0,4,0,0,3,0,0
2020-01-28,Ghana,Ghana,Africa,7.9465,-1.0232,0,0,0,0,0,0
2020-01-28,Greece,Greece,Europe,39.0742,21.8243,0,0,0,0,0,0
2020-01-28,Guatemala,Guatemala,Americas,15.7835,-90.2308,0,0,0,0,0,0
2020-01-28,Guinea,Guinea,Africa,9.9456,-9.6966,0,0,0,0,0,0
2020-01-28,Guyana,Guyana,Americas,5.0,-58.75,0,0,0,0,0,0
2020-01-28,Haiti,Haiti,Americas,18.9712,-72.2852,0,0,0,0,0,0
2020-01-28,Holy See,Holy See,Europe,41.9029,12.4534,0,0,0,0,0,0
2020-01-28,Honduras,Honduras,Americas,15.2,-86.2419,0,0,0,0,0,0
2020-01-28,Hungary,Hungary,Europe,47.1625,19.5033,0,0,0,0,0,0
2020-01-28,Iceland,Iceland,Europe,64.9631,-19.0208,0,0,0,0,0,0
2020-01-28,India,India,Asia,21.0,78.0,0,0,0,0,0,0
2020-01-28,Indonesia,Indonesia,Asia,-0.7893,113.9213,0,0,0,0,0,0
2020-01-28,Iran,Iran,Asia,32.0,53.0,0,0,0,0,0,0
2020-01-28,Iraq,Iraq,Asia,33.0,44.0,0,0,0,0,0,0
2020-01-28,Ireland,Ireland,Europe,53.1424,-7.6921,0,0,0,0,0,0
2020-01-28,Israel,Israel,Asia,31.0,35.0,0,0,0,0,0,0
2020-01-28,Italy,Italy,Europe,43.0,12.0,0,0,0,0,0,0
2020-01-28,Jamaica,Jamaica,Americas,18.1096,-77.2975,0,0,0,0,0,0
2020-01-28,Japan,Japan,Asia,36.0,138.0,7,0,1,3,0,0
2020-01-28,Jordan,Jordan,Asia,31.24,36.51,0,0,0,0,0,0
2020-01-28,Kazakhstan,Kazakhstan,Asia,48.0196,66.9237,0,0,0,0,0,0
2020-01-28,Kenya,Kenya,Africa,-0.0236,37.9062,0,0,0,0,0,0
2020-01-28,South Korea,South Korea,Asia,36.0,128.0,4,0,0,0,0,0
2020-01-28,Kuwait,Kuwait,Asia,29.5,47.75,0,0,0,0,0,0
2020-01-28,Kyrgyzstan,Kyrgyzstan,Asia,41.2044,74.7661,0,0,0,0,0,0
2020-01-28,Latvia,Latvia,Europe,56.8796,24.6032,0,0,0,0,0,0
2020-01-28,Lebanon,Lebanon,Asia,33.8547,35.8623,0,0,0,0,0,0
2020-01-28,Liberia,Liberia,Africa,6.4281,-9.4295,0,0,0,0,0,0
2020-01-28,Liechtenstein,Liechtenstein,Europe,47.14,9.55,0,0,0,0,0,0
2020-01-28,Lithuania,Lithuania,Europe,55.1694,23.8813,0,0,0,0,0,0
2020-01-28,Luxembourg,Luxembourg,Europe,49.8153,6.1296,0,0,0,0,0,0
2020-01-28,Madagascar,Madagascar,Africa,-18.7669,46.8691,0,0,0,0,0,0
2020-01-28,Malaysia,Malaysia,Asia,2.5,112.5,4,0,0,0,0,0
2020-01-28,Maldives,Maldives,Asia,3.2028,73.2207,0,0,0,0,0,0
2020-01-28,Malta,Malta,Europe,35.9375,14.3754,0,0,0,0,0,0
2020-01-28,Mauritania,Mauritania,Africa,21.0079,10.9408,0,0,0,0,0,0
2020-01-28,Mauritius,Mauritius,Africa,-20.2,57.5,0,0,0,0,0,0
2020-01-28,Mexico,Mexico,Americas,23.6345,-102.5528,0,0,0,0,0,0
2020-01-28,Moldova,Moldova,Europe,47.4116,28.3699,0,0,0,0,0,0
2020-01-28,Monaco,Monaco,Europe,43.7333,7.4167,0,0,0,0,0,0
2020-01-28,Mongolia,Mongolia,Asia,46.8625,103.8467,0,0,0,0,0,0
2020-01-28,Montenegro,Montenegro,Europe,42.5,19.3,0,0,0,0,0,0
2020-01-28,Morocco,Morocco,Africa,31.7917,-7.0926,0,0,0,0,0,0
2020-01-28,Namibia,Namibia,Africa,-22.9576,18.4904,0,0,0,0,0,0
2020-01-28,Nepal,Nepal,Asia,28.1667,84.25,1,0,0,0,0,0
2020-01-28,Aruba,Netherlands,Europe,12.5186,-70.0358,0,0,0,0,0,0
2020-01-28,Curacao,Netherlands,Europe,12.1696,-68.99,0,0,0,0,0,0
2020-01-28,Sint Maarten,Netherlands,Europe,18.0425,-63.0548,0,0,0,0,0,0
2020-01-28,Netherlands,Netherlands,Europe,52.1326,5.2913,0,0,0,0,0,0
2020-01-28,New Zealand,New Zealand,Oceania,-40.9006,174.886,0,0,0,0,0,0
2020-01-28,Nicaragua,Nicaragua,Americas,12.8654,-85.2072,0,0,0,0,0,0
2020-01-28,Niger,Niger,Africa,17.6078,8.0817,0,0,0,0,0,0
2020-01-28,Nigeria,Nigeria,Africa,9.082,8.6753,0,0,0,0,0,0
2020-01-28,North Macedonia,North Macedonia,Europe,41.6086,21.7453,0,0,0,0,0,0
2020-01-28,Norway,Norway,Europe,60.472,8.4689,0,0,0,0,0,0
2020-01-28,Oman,Oman,Asia,21.0,57.0,0,0,0,0,0,0
2020-01-28,Pakistan,Pakistan,Asia,30.3753,69.3451,0,0,0,0,0,0
2020-01-28,Panama,Panama,Americas,8.538,-80.7821,0,0,0,0,0,0
2020-01-28,Papua New Guinea,Papua New Guinea,Oceania,-6.315,143.9555,0,0,0,0,0,0
2020-01-28,Paraguay,Paraguay,Americas,-23.4425,-58.4438,0,0,0,0,0,0
2020-01-28,Peru,Peru,Americas,-9.19,-75.0152,0,0,0,0,0,0
2020-01-28,Philippines,Philippines,Asia,13.0,122.0,0,0,0,0,0,0
2020-01-28,Poland,Poland,Europe,51.9194,19.1451,0,0,0,0,0,0
2020-01-28,Portugal,Portugal,Europe,39.3999,-8.2245,0,0,0,0,0,0
2020-01-28,Qatar,Qatar,Asia,25.3548,51.1839,0,0,0,0,0,0
2020-01-28,Romania,Romania,Europe,45.9432,24.9668,0,0,0,0,0,0
2020-01-28,Russia,Russia,Europe,60.0,90.0,0,0,0,0,0,0
2020-01-28,Rwanda,Rwanda,Africa,-1.9403,29.8739,0,0,0,0,0,0
2020-01-28,Saint Lucia,Saint Lucia,Americas,13.9094,-60.9789,0,0,0,0,0,0
2020-01-28,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Americas,12.9843,-61.2872,0,0,0,0,0,0
2020-01-28,San Marino,San Marino,Europe,43.9424,12.4578,0,0,0,0,0,0
2020-01-28,Saudi Arabia,Saudi Arabia,Asia,24.0,45.0,0,0,0,0,0,0
2020-01-28,Senegal,Senegal,Africa,14.4974,-14.4524,0,0,0,0,0,0
2020-01-28,Serbia,Serbia,Europe,44.0165,21.0059,0,0,0,0,0,0
2020-01-28,Seychelles,Seychelles,Africa,-4.6796,55.492,0,0,0,0,0,0
2020-01-28,Singapore,Singapore,Asia,1.2833,103.8333,7,0,0,2,0,0
2020-01-28,Slovakia,Slovakia,Europe,48.669,19.699,0,0,0,0,0,0
2020-01-28,Slovenia,Slovenia,Europe,46.1512,14.9955,0,0,0,0,0,0
2020-01-28,Somalia,Somalia,Africa,5.1521,46.1996,0,0,0,0,0,0
2020-01-28,South Africa,South Africa,Africa,-30.5595,22.9375,0,0,0,0,0,0
2020-01-28,Spain,Spain,Europe,40.0,-4.0,0,0,0,0,0,0
2020-01-28,Sri Lanka,Sri Lanka,Asia,7.0,81.0,1,0,0,0,0,0
2020-01-28,Sudan,Sudan,Africa,12.8628,30.2176,0,0,0,0,0,0
2020-01-28,Suriname,Suriname,Americas,3.9193,-56.0278,0,0,0,0,0,0
2020-01-28,Sweden,Sweden,Europe,63.0,16.0,0,0,0,0,0,0
2020-01-28,Switzerland,Switzerland,Europe,46.8182,8.2275,0,0,0,0,0,0
2020-01-28,Taiwan*,Taiwan*,Asia,23.7,121.0,8,0,0,3,0,0
2020-01-28,Tanzania,Tanzania,Africa,-6.369,34.8888,0,0,0,0,0,0
2020-01-28,Thailand,Thailand,Asia,15.0,101.0,14,0,5,6,0,3
2020-01-28,Togo,Togo,Africa,8.6195,0.8248,0,0,0,0,0,0
2020-01-28,Trinidad and Tobago,Trinidad and Tobago,Americas,10.6918,-61.2225,0,0,0,0,0,0
2020-01-28,Tunisia,Tunisia,Africa,34.0,9.0,0,0,0,0,0,0
2020-01-28,Turkey,Turkey,Asia,38.9637,35.2433,0,0,0,0,0,0
2020-01-28,Uganda,Uganda,Africa,1.0,32.0,0,0,0,0,0,0
2020-01-28,Ukraine,Ukraine,Europe,48.3794,31.1656,0,0,0,0,0,0
2020-01-28,United Arab Emirates,United Arab Emirates,Asia,24.0,54.0,0,0,0,0,0,0
2020-01-28,Bermuda,United Kingdom,Europe,32.3078,-64.7505,0,0,0,0,0,0
2020-01-28,Cayman Islands,United Kingdom,Europe,19.3133,-81.2546,0,0,0,0,0,0
2020-01-28,Channel Islands,United Kingdom,Europe,49.3723,-2.3644,0,0,0,0,0,0
2020-01-28,Gibraltar,United Kingdom,Europe,36.1408,-5.3536,0,0,0,0,0,0
2020-01-28,Isle of Man,United Kingdom,Europe,54.2361,-4.5481,0,0,0,0,0,0
2020-01-28,Montserrat,United Kingdom,Europe,16.7425,-62.1874,0,0,0,0,0,0
2020-01-28,United Kingdom,United Kingdom,Europe,55.3781,-3.4360000000000004,0,0,0,0,0,0
2020-01-28,Uruguay,Uruguay,Americas,-32.5228,-55.7658,0,0,0,0,0,0
2020-01-28,US,US,Americas,37.0902,-95.7129,5,0,0,0,0,0
2020-01-28,Uzbekistan,Uzbekistan,Asia,41.3775,64.5853,0,0,0,0,0,0
2020-01-28,Venezuela,Venezuela,Americas,6.4238,-66.5897,0,0,0,0,0,0
2020-01-28,Vietnam,Vietnam,Asia,16.0,108.0,2,0,0,0,0,0
2020-01-28,Zambia,Zambia,Africa,-15.4167,28.2833,0,0,0,0,0,0
2020-01-28,Zimbabwe,Zimbabwe,Africa,-20.0,30.0,0,0,0,0,0,0
2020-01-28,Diamond Princess,Canada,Americas,0.0,0.0,0,0,0,0,0,0
2020-01-28,Dominica,Dominica,Americas,15.415,-61.371,0,0,0,0,0,0
2020-01-28,Grenada,Grenada,Americas,12.1165,-61.678999999999995,0,0,0,0,0,0
2020-01-28,Mozambique,Mozambique,Africa,-18.665695,35.529562,0,0,0,0,0,0
2020-01-28,Syria,Syria,Asia,34.802075,38.99681500000001,0,0,0,0,0,0
2020-01-28,Timor-Leste,Timor-Leste,Asia,-8.874217,125.727539,0,0,0,0,0,0
2020-01-28,Belize,Belize,Americas,13.1939,-59.5432,0,0,0,0,0,0
2020-01-28,Laos,Laos,Asia,19.856270000000002,102.495496,0,0,0,0,0,0
2020-01-28,Libya,Libya,Africa,26.3351,17.228331,0,0,0,0,0,0
2020-01-28,West Bank and Gaza,West Bank and Gaza,Asia,31.9522,35.2332,0,0,0,0,0,0
2020-01-28,Guinea-Bissau,Guinea-Bissau,Africa,11.8037,-15.1804,0,0,0,0,0,0
2020-01-28,Mali,Mali,Africa,17.570692,-3.996166000000001,0,0,0,0,0,0
2020-01-28,Saint Kitts and Nevis,Saint Kitts and Nevis,Americas,17.357822,-62.782998,0,0,0,0,0,0
2020-01-28,Northwest Territories,Canada,Americas,64.8255,-124.8457,0,0,0,0,0,0
2020-01-28,Yukon,Canada,Americas,64.2823,-135.0,0,0,0,0,0,0
2020-01-28,Kosovo,Kosovo,Europe,42.602636,20.902977,0,0,0,0,0,0
2020-01-29,Afghanistan,Afghanistan,Asia,33.0,65.0,0,0,0,0,0,0
2020-01-29,Albania,Albania,Europe,41.1533,20.1683,0,0,0,0,0,0
2020-01-29,Algeria,Algeria,Africa,28.0339,1.6596,0,0,0,0,0,0
2020-01-29,Andorra,Andorra,Europe,42.5063,1.5218,0,0,0,0,0,0
2020-01-29,Angola,Angola,Africa,-11.2027,17.8739,0,0,0,0,0,0
2020-01-29,Antigua and Barbuda,Antigua and Barbuda,Americas,17.0608,-61.7964,0,0,0,0,0,0
2020-01-29,Argentina,Argentina,Americas,-38.4161,-63.6167,0,0,0,0,0,0
2020-01-29,Armenia,Armenia,Asia,40.0691,45.0382,0,0,0,0,0,0
2020-01-29,Australian Capital Territory,Australia,Oceania,-35.4735,149.0124,0,0,0,0,0,0
2020-01-29,New South Wales,Australia,Oceania,-33.8688,151.2093,4,0,0,0,0,0
2020-01-29,Northern Territory,Australia,Oceania,-12.4634,130.8456,0,0,0,0,0,0
2020-01-29,Queensland,Australia,Oceania,-28.0167,153.4,1,0,0,1,0,0
2020-01-29,South Australia,Australia,Oceania,-34.9285,138.6007,0,0,0,0,0,0
2020-01-29,Tasmania,Australia,Oceania,-41.4545,145.9707,0,0,0,0,0,0
2020-01-29,Victoria,Australia,Oceania,-37.8136,144.9631,1,0,0,0,0,0
2020-01-29,Western Australia,Australia,Oceania,-31.9505,115.8605,0,0,0,0,0,0
2020-01-29,Austria,Austria,Europe,47.5162,14.5501,0,0,0,0,0,0
2020-01-29,Azerbaijan,Azerbaijan,Asia,40.1431,47.5769,0,0,0,0,0,0
2020-01-29,Bahamas,Bahamas,Americas,25.0343,-77.3963,0,0,0,0,0,0
2020-01-29,Bahrain,Bahrain,Asia,26.0275,50.55,0,0,0,0,0,0
2020-01-29,Bangladesh,Bangladesh,Asia,23.685,90.3563,0,0,0,0,0,0
2020-01-29,Barbados,Barbados,Americas,13.1939,-59.5432,0,0,0,0,0,0
2020-01-29,Belarus,Belarus,Europe,53.7098,27.9534,0,0,0,0,0,0
2020-01-29,Belgium,Belgium,Europe,50.8333,4.0,0,0,0,0,0,0
2020-01-29,Benin,Benin,Africa,9.3077,2.3158,0,0,0,0,0,0
2020-01-29,Bhutan,Bhutan,Asia,27.5142,90.4336,0,0,0,0,0,0
2020-01-29,Bolivia,Bolivia,Americas,-16.2902,-63.5887,0,0,0,0,0,0
2020-01-29,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe,43.9159,17.6791,0,0,0,0,0,0
2020-01-29,Brazil,Brazil,Americas,-14.235,-51.9253,0,0,0,0,0,0
2020-01-29,Brunei,Brunei,Asia,4.5353,114.7277,0,0,0,0,0,0
2020-01-29,Bulgaria,Bulgaria,Europe,42.7339,25.4858,0,0,0,0,0,0
2020-01-29,Burkina Faso,Burkina Faso,Africa,12.2383,-1.5616,0,0,0,0,0,0
2020-01-29,Cabo Verde,Cabo Verde,Africa,16.5388,-23.0418,0,0,0,0,0,0
2020-01-29,Cambodia,Cambodia,Asia,11.55,104.9167,1,0,0,0,0,0
2020-01-29,Cameroon,Cameroon,Africa,3.8480000000000003,11.5021,0,0,0,0,0,0
2020-01-29,Alberta,Canada,Americas,53.9333,-116.5765,0,0,0,0,0,0
2020-01-29,British Columbia,Canada,Americas,49.2827,-123.1207,1,0,0,0,0,0
2020-01-29,Grand Princess,Canada,Americas,37.6489,-122.6655,0,0,0,0,0,0
2020-01-29,Manitoba,Canada,Americas,53.7609,-98.8139,0,0,0,0,0,0
2020-01-29,New Brunswick,Canada,Americas,46.5653,-66.4619,0,0,0,0,0,0
2020-01-29,Newfoundland and Labrador,Canada,Americas,53.1355,-57.6604,0,0,0,0,0,0
2020-01-29,Nova Scotia,Canada,Americas,44.681999999999995,-63.7443,0,0,0,0,0,0
2020-01-29,Ontario,Canada,Americas,51.2538,-85.3232,1,0,0,0,0,0
2020-01-29,Prince Edward Island,Canada,Americas,46.5107,-63.4168,0,0,0,0,0,0
2020-01-29,Quebec,Canada,Americas,52.9399,-73.5491,0,0,0,0,0,0
2020-01-29,Saskatchewan,Canada,Americas,52.9399,-106.4509,0,0,0,0,0,0
2020-01-29,Central African Republic,Central African Republic,Africa,6.6111,20.9394,0,0,0,0,0,0
2020-01-29,Chad,Chad,Africa,15.4542,18.7322,0,0,0,0,0,0
2020-01-29,Chile,Chile,Americas,-35.6751,-71.543,0,0,0,0,0,0
2020-01-29,Anhui,China,Asia,31.8257,117.2264,152,0,2,46,0,2
2020-01-29,Beijing,China,Asia,40.1824,116.4142,111,1,4,20,0,0
2020-01-29,Chongqing,China,Asia,30.0572,107.874,147,0,1,15,0,1
2020-01-29,Fujian,China,Asia,26.0789,117.9874,84,0,0,4,0,0
2020-01-29,Gansu,China,Asia,37.8099,101.0583,24,0,0,5,0,0
2020-01-29,Guangdong,China,Asia,23.3417,113.4244,277,0,5,70,0,1
2020-01-29,Guangxi,China,Asia,23.8298,108.7881,58,0,2,7,0,0
2020-01-29,Guizhou,China,Asia,26.8154,106.8748,9,0,1,0,0,1
2020-01-29,Hainan,China,Asia,19.1959,109.7453,43,1,0,3,0,0
2020-01-29,Hebei,China,Asia,39.549,116.1306,48,1,0,15,0,0
2020-01-29,Heilongjiang,China,Asia,47.861999999999995,127.7615,38,1,0,5,0,0
2020-01-29,Henan,China,Asia,33.882,113.61399999999999,206,2,1,38,1,1
2020-01-29,Hong Kong,China,Asia,22.3,114.2,10,0,0,2,0,0
2020-01-29,Hubei,China,Asia,30.9756,112.2707,3554,125,88,0,0,8
2020-01-29,Hunan,China,Asia,27.6104,111.7088,221,0,0,78,0,0
2020-01-29,Inner Mongolia,China,Asia,44.0935,113.9448,16,0,0,1,0,0
2020-01-29,Jiangsu,China,Asia,32.9711,119.455,99,0,1,29,0,0
2020-01-29,Jiangxi,China,Asia,27.614,115.7221,109,0,3,0,0,0
2020-01-29,Jilin,China,Asia,43.6661,126.1923,9,0,0,1,0,0
2020-01-29,Liaoning,China,Asia,41.2956,122.6085,39,0,1,5,0,1
2020-01-29,Macau,China,Asia,22.1667,113.55,7,0,0,0,0,0
2020-01-29,Ningxia,China,Asia,37.2692,106.1655,12,0,0,1,0,0
2020-01-29,Qinghai,China,Asia,35.7452,95.9956,6,0,0,0,0,0
